,Start Year,ISO,Disaster Subgroup,share
83,1980,VIR,Meteorological,0.0
84,1981,VIR,Meteorological,0.0
85,1982,VIR,Meteorological,0.0
86,1983,VIR,Meteorological,0.0
87,1984,VIR,Meteorological,0.0
88,1985,VIR,Meteorological,0.0
89,1986,VIR,Meteorological,0.0
90,1987,VIR,Meteorological,0.0
91,1988,VIR,Meteorological,0.0
92,1989,VIR,Meteorological,0.0
93,1990,VIR,Meteorological,0.0
94,1991,VIR,Meteorological,0.0
95,1992,VIR,Meteorological,0.0
96,1993,VIR,Meteorological,0.0
97,1994,VIR,Meteorological,0.0
98,1995,VIR,Meteorological,0.0
99,1996,VIR,Meteorological,0.0
100,1997,VIR,Meteorological,0.0
101,1998,VIR,Meteorological,0.0
102,1999,VIR,Meteorological,0.0
103,2000,VIR,Meteorological,0.0
104,2001,VIR,Meteorological,0.0
105,2002,VIR,Meteorological,0.0
106,2003,VIR,Meteorological,0.0
107,2004,VIR,Meteorological,0.0
108,2005,VIR,Meteorological,0.0
109,2006,VIR,Meteorological,0.0
110,2007,VIR,Meteorological,0.0
111,2008,VIR,Meteorological,0.0
112,2009,VIR,Meteorological,0.0
113,2010,VIR,Meteorological,0.0
114,2011,VIR,Meteorological,0.0
115,2012,VIR,Meteorological,0.0
116,2013,VIR,Meteorological,0.0
117,2014,VIR,Meteorological,0.0
118,2015,VIR,Meteorological,0.0
119,2016,VIR,Meteorological,0.0
120,2017,VIR,Meteorological,0.0
121,2018,VIR,Meteorological,0.0
122,2019,VIR,Meteorological,0.0
123,2020,VIR,Meteorological,0.0
124,2021,VIR,Meteorological,0.0
125,2022,VIR,Meteorological,0.0
126,1960,VIR,Hydrological,0.0
127,1961,VIR,Hydrological,0.0
128,1962,VIR,Hydrological,0.0
129,1963,VIR,Hydrological,0.0
130,1964,VIR,Hydrological,0.0
131,1965,VIR,Hydrological,0.0
132,1966,VIR,Hydrological,0.0
133,1967,VIR,Hydrological,0.0
134,1968,VIR,Hydrological,0.0
135,1969,VIR,Hydrological,0.0
136,1970,VIR,Hydrological,0.0
137,1971,VIR,Hydrological,0.0
138,1972,VIR,Hydrological,0.0
139,1973,VIR,Hydrological,0.0
140,1974,VIR,Hydrological,0.0
141,1975,VIR,Hydrological,0.0
142,1976,VIR,Hydrological,0.0
143,1977,VIR,Hydrological,0.0
144,1978,VIR,Hydrological,0.0
145,1979,VIR,Hydrological,0.0
146,1980,VIR,Hydrological,0.0
147,1981,VIR,Hydrological,0.0
148,1982,VIR,Hydrological,0.0
149,1983,VIR,Hydrological,0.0
150,1984,VIR,Hydrological,0.0
151,1985,VIR,Hydrological,0.0
152,1986,VIR,Hydrological,0.0
153,1987,VIR,Hydrological,0.0
154,1988,VIR,Hydrological,0.0
155,1989,VIR,Hydrological,0.0
156,1990,VIR,Hydrological,0.0
157,1991,VIR,Hydrological,0.0
158,1992,VIR,Hydrological,0.0
159,1993,VIR,Hydrological,0.0
160,1994,VIR,Hydrological,0.0
161,1995,VIR,Hydrological,0.0
162,1996,VIR,Hydrological,0.0
163,1997,VIR,Hydrological,0.0
164,1998,VIR,Hydrological,0.0
165,1999,VIR,Hydrological,0.0
166,2000,VIR,Hydrological,0.0
167,2001,VIR,Hydrological,0.0
168,2002,VIR,Hydrological,0.0
169,2003,VIR,Hydrological,0.0
170,2004,VIR,Hydrological,0.0
171,2005,VIR,Hydrological,0.0
172,2006,VIR,Hydrological,0.0
173,2007,VIR,Hydrological,0.0
174,2008,VIR,Hydrological,0.0
175,2009,VIR,Hydrological,0.0
176,2010,VIR,Hydrological,0.0
177,2011,VIR,Hydrological,0.0
178,2012,VIR,Hydrological,0.0
179,2013,VIR,Hydrological,0.0
180,2014,VIR,Hydrological,0.0
181,2015,VIR,Hydrological,0.0
182,2016,VIR,Hydrological,0.0
183,2017,VIR,Hydrological,0.0
184,2018,VIR,Hydrological,0.0
185,2019,VIR,Hydrological,0.0
186,2020,VIR,Hydrological,0.0
187,2021,VIR,Hydrological,0.0
188,2022,VIR,Hydrological,0.0
189,1960,VIR,Climatological,0.0
190,1961,VIR,Climatological,0.0
191,1962,VIR,Climatological,0.0
192,1963,VIR,Climatological,0.0
193,1964,VIR,Climatological,0.0
194,1965,VIR,Climatological,0.0
195,1966,VIR,Climatological,0.0
196,1967,VIR,Climatological,0.0
197,1968,VIR,Climatological,0.0
198,1969,VIR,Climatological,0.0
199,1970,VIR,Climatological,0.0
200,1971,VIR,Climatological,0.0
201,1972,VIR,Climatological,0.0
202,1973,VIR,Climatological,0.0
203,1974,VIR,Climatological,0.0
204,1975,VIR,Climatological,0.0
205,1976,VIR,Climatological,0.0
206,1977,VIR,Climatological,0.0
207,1978,VIR,Climatological,0.0
208,1979,VIR,Climatological,0.0
209,1980,VIR,Climatological,0.0
210,1981,VIR,Climatological,0.0
211,1982,VIR,Climatological,0.0
212,1983,VIR,Climatological,0.0
213,1984,VIR,Climatological,0.0
214,1985,VIR,Climatological,0.0
215,1986,VIR,Climatological,0.0
216,1987,VIR,Climatological,0.0
217,1988,VIR,Climatological,0.0
218,1989,VIR,Climatological,0.0
219,1990,VIR,Climatological,0.0
220,1991,VIR,Climatological,0.0
221,1992,VIR,Climatological,0.0
222,1993,VIR,Climatological,0.0
223,1994,VIR,Climatological,0.0
224,1995,VIR,Climatological,0.0
225,1996,VIR,Climatological,0.0
226,1997,VIR,Climatological,0.0
227,1998,VIR,Climatological,0.0
228,1999,VIR,Climatological,0.0
229,2000,VIR,Climatological,0.0
230,2001,VIR,Climatological,0.0
231,2002,VIR,Climatological,0.0
232,2003,VIR,Climatological,0.0
233,2004,VIR,Climatological,0.0
234,2005,VIR,Climatological,0.0
235,2006,VIR,Climatological,0.0
236,2007,VIR,Climatological,0.0
237,2008,VIR,Climatological,0.0
238,2009,VIR,Climatological,0.0
239,2010,VIR,Climatological,0.0
240,2011,VIR,Climatological,0.0
241,2012,VIR,Climatological,0.0
242,2013,VIR,Climatological,0.0
243,2014,VIR,Climatological,0.0
244,2015,VIR,Climatological,0.0
245,2016,VIR,Climatological,0.0
246,2017,VIR,Climatological,0.0
247,2018,VIR,Climatological,0.0
248,2019,VIR,Climatological,0.0
249,2020,VIR,Climatological,0.0
250,2021,VIR,Climatological,0.0
251,2022,VIR,Climatological,0.0
0,1960,YEM,Geophysical,0.0
1,1961,YEM,Geophysical,0.0
2,1962,YEM,Geophysical,0.0
3,1963,YEM,Geophysical,0.0
4,1964,YEM,Geophysical,0.0
5,1965,YEM,Geophysical,0.0
6,1966,YEM,Geophysical,0.0
7,1967,YEM,Geophysical,0.0
8,1968,YEM,Geophysical,0.0
9,1969,YEM,Geophysical,0.0
10,1970,YEM,Geophysical,0.0
11,1971,YEM,Geophysical,0.0
12,1972,YEM,Geophysical,0.0
13,1973,YEM,Geophysical,0.0
14,1974,YEM,Geophysical,0.0
15,1975,YEM,Geophysical,0.0
16,1976,YEM,Geophysical,0.0
17,1977,YEM,Geophysical,0.0
18,1978,YEM,Geophysical,0.0
19,1979,YEM,Geophysical,0.0
20,1980,YEM,Geophysical,0.0
21,1981,YEM,Geophysical,0.0
22,1982,YEM,Geophysical,0.0
23,1983,YEM,Geophysical,0.0
24,1984,YEM,Geophysical,0.0
25,1985,YEM,Geophysical,0.0
26,1986,YEM,Geophysical,0.0
27,1987,YEM,Geophysical,0.0
28,1988,YEM,Geophysical,0.0
29,1989,YEM,Geophysical,0.0
30,1990,YEM,Geophysical,0.0
31,1991,YEM,Geophysical,0.0
32,1992,YEM,Geophysical,0.0
33,1993,YEM,Geophysical,0.0
34,1994,YEM,Geophysical,0.0
35,1995,YEM,Geophysical,0.0
36,1996,YEM,Geophysical,0.0
37,1997,YEM,Geophysical,0.0
38,1998,YEM,Geophysical,0.0
39,1999,YEM,Geophysical,0.0
40,2000,YEM,Geophysical,0.0
41,2001,YEM,Geophysical,0.0
42,2002,YEM,Geophysical,0.0
43,2003,YEM,Geophysical,0.0
44,2004,YEM,Geophysical,0.0
45,2005,YEM,Geophysical,0.0
46,2006,YEM,Geophysical,0.0
47,2007,YEM,Geophysical,0.0
48,2008,YEM,Geophysical,0.0
49,2009,YEM,Geophysical,0.0
50,2010,YEM,Geophysical,0.0
51,2011,YEM,Geophysical,0.0
52,2012,YEM,Geophysical,0.0
53,2013,YEM,Geophysical,0.0
54,2014,YEM,Geophysical,0.0
55,2015,YEM,Geophysical,0.0
56,2016,YEM,Geophysical,0.0
57,2017,YEM,Geophysical,0.0
58,2018,YEM,Geophysical,0.0
59,2019,YEM,Geophysical,0.0
60,2020,YEM,Geophysical,0.0
61,2021,YEM,Geophysical,0.0
62,2022,YEM,Geophysical,0.0
63,1960,YEM,Meteorological,0.0
64,1961,YEM,Meteorological,0.0
65,1962,YEM,Meteorological,0.0
66,1963,YEM,Meteorological,0.0
67,1964,YEM,Meteorological,0.0
68,1965,YEM,Meteorological,0.0
69,1966,YEM,Meteorological,0.0
70,1967,YEM,Meteorological,0.0
71,1968,YEM,Meteorological,0.0
72,1969,YEM,Meteorological,0.0
73,1970,YEM,Meteorological,0.0
74,1971,YEM,Meteorological,0.0
75,1972,YEM,Meteorological,0.0
76,1973,YEM,Meteorological,0.0
77,1974,YEM,Meteorological,0.0
78,1975,YEM,Meteorological,0.0
79,1976,YEM,Meteorological,0.0
80,1977,YEM,Meteorological,0.0
81,1978,YEM,Meteorological,0.0
82,1979,YEM,Meteorological,0.0
83,1980,YEM,Meteorological,0.0
84,1981,YEM,Meteorological,0.0
85,1982,YEM,Meteorological,0.0
86,1983,YEM,Meteorological,0.0
87,1984,YEM,Meteorological,0.0
88,1985,YEM,Meteorological,0.0
89,1986,YEM,Meteorological,0.0
90,1987,YEM,Meteorological,0.0
91,1988,YEM,Meteorological,0.0
92,1989,YEM,Meteorological,0.0
93,1990,YEM,Meteorological,0.0
94,1991,YEM,Meteorological,0.0
95,1992,YEM,Meteorological,0.0
96,1993,YEM,Meteorological,0.0
97,1994,YEM,Meteorological,0.0
98,1995,YEM,Meteorological,0.0
99,1996,YEM,Meteorological,0.0
100,1997,YEM,Meteorological,0.0
101,1998,YEM,Meteorological,0.0
102,1999,YEM,Meteorological,0.0
103,2000,YEM,Meteorological,0.0
104,2001,YEM,Meteorological,0.0
105,2002,YEM,Meteorological,0.0
106,2003,YEM,Meteorological,0.0
107,2004,YEM,Meteorological,0.0
108,2005,YEM,Meteorological,0.0
109,2006,YEM,Meteorological,0.0
110,2007,YEM,Meteorological,0.0
111,2008,YEM,Meteorological,0.0
112,2009,YEM,Meteorological,0.0
113,2010,YEM,Meteorological,0.0
114,2011,YEM,Meteorological,0.0
115,2012,YEM,Meteorological,0.0
116,2013,YEM,Meteorological,0.0
117,2014,YEM,Meteorological,0.0
118,2015,YEM,Meteorological,0.5818139585985674
119,2016,YEM,Meteorological,0.0
120,2017,YEM,Meteorological,0.0
121,2018,YEM,Meteorological,0.0
122,2019,YEM,Meteorological,0.0
123,2020,YEM,Meteorological,0.0
124,2021,YEM,Meteorological,0.0
125,2022,YEM,Meteorological,0.0
126,1960,YEM,Hydrological,0.0
127,1961,YEM,Hydrological,0.0
128,1962,YEM,Hydrological,0.0
129,1963,YEM,Hydrological,0.0
130,1964,YEM,Hydrological,0.0
131,1965,YEM,Hydrological,0.0
132,1966,YEM,Hydrological,0.0
133,1967,YEM,Hydrological,0.0
134,1968,YEM,Hydrological,0.0
135,1969,YEM,Hydrological,0.0
136,1970,YEM,Hydrological,0.0
137,1971,YEM,Hydrological,0.0
138,1972,YEM,Hydrological,0.0
139,1973,YEM,Hydrological,0.0
140,1974,YEM,Hydrological,0.0
141,1975,YEM,Hydrological,0.0
142,1976,YEM,Hydrological,0.0
143,1977,YEM,Hydrological,0.0
144,1978,YEM,Hydrological,0.0
145,1979,YEM,Hydrological,0.0
146,1980,YEM,Hydrological,0.0
147,1981,YEM,Hydrological,0.0
148,1982,YEM,Hydrological,0.0
149,1983,YEM,Hydrological,0.0
150,1984,YEM,Hydrological,0.0
151,1985,YEM,Hydrological,0.0
152,1986,YEM,Hydrological,0.0
153,1987,YEM,Hydrological,0.0
154,1988,YEM,Hydrological,0.0
155,1989,YEM,Hydrological,0.0
156,1990,YEM,Hydrological,0.0
157,1991,YEM,Hydrological,0.0
158,1992,YEM,Hydrological,0.0
159,1993,YEM,Hydrological,0.010621935046164545
160,1994,YEM,Hydrological,0.0
161,1995,YEM,Hydrological,0.0
162,1996,YEM,Hydrological,6.687282170854765
163,1997,YEM,Hydrological,0.0
164,1998,YEM,Hydrological,0.0
165,1999,YEM,Hydrological,0.0
166,2000,YEM,Hydrological,0.0
167,2001,YEM,Hydrological,0.0
168,2002,YEM,Hydrological,0.0
169,2003,YEM,Hydrological,0.0
170,2004,YEM,Hydrological,0.0
171,2005,YEM,Hydrological,0.0
172,2006,YEM,Hydrological,0.0
173,2007,YEM,Hydrological,0.0
174,2008,YEM,Hydrological,0.9648476748125486
175,2009,YEM,Hydrological,0.0
176,2010,YEM,Hydrological,0.0
177,2011,YEM,Hydrological,0.0
178,2012,YEM,Hydrological,0.0
179,2013,YEM,Hydrological,0.0
180,2014,YEM,Hydrological,0.0
181,2015,YEM,Hydrological,0.0
182,2016,YEM,Hydrological,0.0
183,2017,YEM,Hydrological,0.0
184,2018,YEM,Hydrological,0.0
185,2019,YEM,Hydrological,0.0
186,2020,YEM,Hydrological,0.0
187,2021,YEM,Hydrological,0.0
188,2022,YEM,Hydrological,0.0
189,1960,YEM,Climatological,0.0
190,1961,YEM,Climatological,0.0
191,1962,YEM,Climatological,0.0
192,1963,YEM,Climatological,0.0
193,1964,YEM,Climatological,0.0
194,1965,YEM,Climatological,0.0
195,1966,YEM,Climatological,0.0
196,1967,YEM,Climatological,0.0
197,1968,YEM,Climatological,0.0
198,1969,YEM,Climatological,0.0
199,1970,YEM,Climatological,0.0
200,1971,YEM,Climatological,0.0
201,1972,YEM,Climatological,0.0
202,1973,YEM,Climatological,0.0
203,1974,YEM,Climatological,0.0
204,1975,YEM,Climatological,0.0
205,1976,YEM,Climatological,0.0
206,1977,YEM,Climatological,0.0
207,1978,YEM,Climatological,0.0
208,1979,YEM,Climatological,0.0
209,1980,YEM,Climatological,0.0
210,1981,YEM,Climatological,0.0
211,1982,YEM,Climatological,0.0
212,1983,YEM,Climatological,0.0
213,1984,YEM,Climatological,0.0
214,1985,YEM,Climatological,0.0
215,1986,YEM,Climatological,0.0
216,1987,YEM,Climatological,0.0
217,1988,YEM,Climatological,0.0
218,1989,YEM,Climatological,0.0
219,1990,YEM,Climatological,0.0
220,1991,YEM,Climatological,0.0
221,1992,YEM,Climatological,0.0
222,1993,YEM,Climatological,0.0
223,1994,YEM,Climatological,0.0
224,1995,YEM,Climatological,0.0
225,1996,YEM,Climatological,0.0
226,1997,YEM,Climatological,0.0
227,1998,YEM,Climatological,0.0
228,1999,YEM,Climatological,0.0
229,2000,YEM,Climatological,0.0
230,2001,YEM,Climatological,0.0
231,2002,YEM,Climatological,0.0
232,2003,YEM,Climatological,0.0
233,2004,YEM,Climatological,0.0
234,2005,YEM,Climatological,0.0
235,2006,YEM,Climatological,0.0
236,2007,YEM,Climatological,0.0
237,2008,YEM,Climatological,0.0
238,2009,YEM,Climatological,0.0
239,2010,YEM,Climatological,0.0
240,2011,YEM,Climatological,0.0
241,2012,YEM,Climatological,0.0
242,2013,YEM,Climatological,0.0
243,2014,YEM,Climatological,0.0
244,2015,YEM,Climatological,0.0
245,2016,YEM,Climatological,0.0
246,2017,YEM,Climatological,0.0
247,2018,YEM,Climatological,0.0
248,2019,YEM,Climatological,0.0
